payment_id,order_id,payment_method,payment_status,payment_date,amount
4059,4059,UPI,Success,2025-10-08 11:17:14,71.36
4060,4060,UPI,Success,2025-02-09 19:44:58,468.83
4061,4061,COD,Success,2025-07-11 08:10:29,366.06
4062,4062,Credit Card,Success,2025-11-28 19:04:47,109.34
4063,4063,Debit Card,Success,2025-08-02 16:28:28,1010.48
4064,4064,Credit Card,Success,2025-07-05 23:32:35,444.01
4065,4065,UPI,Success,2025-11-18 13:13:53,55.02
4066,4066,UPI,Success,2025-11-01 20:44:50,569.52
4067,4067,Credit Card,Success,2025-03-14 16:08:14,90.15
4068,4068,UPI,Success,2025-11-20 16:49:07,381.11
4069,4069,UPI,Success,2025-04-30 12:37:00,336.3
4070,4070,UPI,Success,2025-11-01 19:06:32,147.73
4071,4071,Wallet,Success,2025-05-18 19:00:46,121.46
4072,4072,Wallet,Success,2025-11-30 09:41:56,290.79
4073,4073,UPI,Success,2025-12-23 13:12:14,910.32
4074,4074,Debit Card,Success,2025-08-10 12:50:53,955.38
4075,4075,Wallet,Success,2025-01-11 13:58:21,945.9
4076,4076,Credit Card,Success,2025-04-27 17:24:39,62.21
4077,4077,UPI,Success,2025-09-18 12:42:36,195.99
4078,4078,COD,Success,2025-03-04 09:22:00,927.69
4079,4079,Debit Card,Success,2025-08-17 21:55:59,219.99
4080,4080,Debit Card,Success,2025-03-27 16:19:19,686.58
4081,4081,UPI,Success,2025-05-18 12:18:53,796.83
4082,4082,Debit Card,Success,2025-05-02 18:16:29,98.19
4083,4083,Credit Card,Success,2025-03-02 19:05:51,253.18
4084,4084,Debit Card,Success,2025-01-28 12:07:28,212.74
4085,4085,UPI,Success,2025-10-19 19:17:57,598.88
4086,4086,Wallet,Success,2025-12-27 11:25:33,275.13
4087,4087,UPI,Success,2025-12-15 13:48:34,138.73
4088,4088,Credit Card,Success,2025-08-25 20:34:28,244.9
4089,4089,Debit Card,Success,2025-07-03 19:02:51,51.25
4090,4090,COD,Success,2025-10-09 20:19:35,462.44
4091,4091,Debit Card,Success,2025-11-23 11:05:14,664.9
4092,4092,UPI,Success,2025-04-19 11:54:07,202.26
4093,4093,Wallet,Success,2025-04-14 12:11:35,656.74
4094,4094,Credit Card,Success,2025-05-16 10:32:20,936.84
4095,4095,UPI,Success,2025-04-23 23:24:16,92.37
4096,4096,UPI,Success,2025-03-13 08:49:10,114.57
4097,4097,Wallet,Success,2025-09-02 12:38:01,936.46
4098,4098,UPI,Success,2025-06-19 16:36:06,425.82
4099,4099,UPI,Success,2025-06-15 09:04:45,110.98
4100,4100,UPI,Refunded,2025-05-15 20:38:21,694.72
4101,4101,Wallet,Success,2025-01-30 08:10:25,841.8
4102,4102,UPI,Success,2025-12-24 19:35:24,844.82
4103,4103,UPI,Success,2025-07-30 12:08:00,543.69
4104,4104,UPI,Success,2025-09-18 23:45:39,466.92
4105,4105,Credit Card,Success,2025-12-08 13:02:56,68.47
4106,4106,UPI,Success,2025-10-21 11:38:59,312.66
4107,4107,UPI,Success,2025-05-30 19:34:10,167.57
4108,4108,COD,Success,2025-11-07 20:55:31,93.55
4109,4109,Debit Card,Success,2025-08-26 07:16:10,569.85
4110,4110,UPI,Success,2025-05-31 15:20:25,1002.57
4111,4111,UPI,Success,2025-07-29 21:32:33,246.59
4112,4112,UPI,Success,2025-07-12 20:28:42,704.56
4113,4113,COD,Success,2025-05-14 12:14:50,681.24
4114,4114,Wallet,Success,2025-01-10 11:18:04,97.38
4115,4115,UPI,Success,2025-04-20 11:23:09,600.26
4116,4116,Wallet,Success,2025-11-18 20:52:48,303.55
4117,4117,Wallet,Success,2025-11-17 14:28:59,255.71
4118,4118,UPI,Success,2025-12-09 12:31:09,289.28
4119,4119,UPI,Success,2025-05-06 08:31:02,155.08
4120,4120,UPI,Success,2025-09-05 00:54:05,201.74
4121,4121,UPI,Success,2025-06-07 11:19:20,1199.49
4122,4122,COD,Success,2025-06-16 22:12:48,274.05
4123,4123,Credit Card,Success,2025-01-15 19:53:24,299.49
4124,4124,COD,Success,2025-10-15 21:32:41,260.88
4125,4125,COD,Success,2025-01-04 21:57:54,107.6
4126,4126,Credit Card,Success,2025-04-27 10:56:20,498.11
4127,4127,UPI,Success,2025-11-21 11:03:17,73.48
4128,4128,UPI,Success,2025-05-06 19:20:53,678.04
4129,4129,UPI,Success,2025-05-18 20:01:43,797.7
4130,4130,UPI,Success,2025-04-03 19:23:04,363.28
4131,4131,Debit Card,Success,2025-07-02 14:20:36,406.55
4132,4132,COD,Success,2025-10-31 21:48:08,400.23
4133,4133,UPI,Success,2025-10-11 19:40:56,552.02
4134,4134,Wallet,Failed,2025-11-28 13:59:31,560.4
4135,4135,Wallet,Success,2025-09-17 20:22:54,1359.85
4136,4136,Debit Card,Success,2025-06-08 20:24:30,438.33
4137,4137,UPI,Success,2025-09-05 07:13:18,223.67
4138,4138,UPI,Success,2025-05-28 18:38:55,495.66
4139,4139,Wallet,Success,2025-08-05 12:06:20,446.23
4140,4140,COD,Success,2025-07-21 12:59:37,901.86
4141,4141,Credit Card,Success,2025-09-09 19:34:57,1386.76
4142,4142,COD,Success,2025-09-26 12:13:50,1088.31
4143,4143,UPI,Success,2025-04-17 21:48:43,364.88
4144,4144,Wallet,Success,2025-06-12 08:04:05,307.08
4145,4145,Wallet,Success,2025-01-27 19:35:00,1073.33
4146,4146,Credit Card,Success,2025-06-12 20:03:38,593.17
4147,4147,UPI,Failed,2025-12-25 16:13:27,646.08
4148,4148,Wallet,Failed,2025-04-03 21:59:14,475.3
4149,4149,UPI,Success,2025-08-06 18:31:16,1044.12
4150,4150,UPI,Success,2025-10-24 22:06:18,109.42
4151,4151,UPI,Success,2025-07-11 21:51:34,256.24
4152,4152,Wallet,Success,2025-01-15 10:51:47,763.77
4153,4153,COD,Success,2025-06-02 17:38:31,152.58
4154,4154,UPI,Success,2025-08-06 11:01:24,323.28
4155,4155,UPI,Success,2025-07-18 20:14:57,389.71
4156,4156,UPI,Success,2025-07-08 18:07:48,155.38
4157,4157,COD,Success,2025-10-18 19:06:12,1369.31
4158,4158,UPI,Refunded,2025-04-20 10:20:42,1054.33
4159,4159,UPI,Success,2025-02-12 18:42:45,1256.89
4160,4160,COD,Success,2025-09-27 10:09:15,170.34
4161,4161,UPI,Failed,2025-03-26 18:39:32,503.22
4162,4162,Debit Card,Success,2025-09-29 12:28:32,330.3
4163,4163,UPI,Success,2025-11-15 13:17:54,500.35
4164,4164,Credit Card,Success,2025-06-15 13:04:07,624.68
4165,4165,COD,Success,2025-10-16 18:19:45,138.54
4166,4166,COD,Success,2025-05-15 21:49:25,220.12
4167,4167,UPI,Success,2025-08-24 20:41:48,60.21
4168,4168,Wallet,Success,2025-05-08 19:07:14,919.18
4169,4169,UPI,Success,2025-07-24 19:48:21,398.06
4170,4170,UPI,Success,2025-04-03 21:28:18,1210.72
4171,4171,Credit Card,Success,2025-09-07 20:20:53,326.14
4172,4172,Wallet,Success,2025-05-18 13:14:36,596.7
4173,4173,UPI,Success,2025-08-22 13:23:47,137.39
4174,4174,COD,Failed,2025-04-13 06:33:41,488.1
4175,4175,Debit Card,Success,2025-12-08 18:25:37,414.31
4176,4176,UPI,Success,2025-02-21 10:57:25,474.0
4177,4177,Debit Card,Success,2025-04-18 11:44:07,919.18
4178,4178,Credit Card,Success,2025-03-02 07:17:44,1008.05
4179,4179,Credit Card,Success,2025-02-11 14:44:58,343.78
4180,4180,Debit Card,Success,2025-06-21 13:05:33,249.87
4181,4181,Wallet,Success,2025-07-21 06:19:48,269.46
4182,4182,Credit Card,Success,2025-01-15 22:48:51,595.88
4183,4183,Debit Card,Success,2025-12-13 19:07:01,217.54
4184,4184,UPI,Success,2025-12-26 18:37:31,186.93
4185,4185,UPI,Success,2025-01-19 10:05:28,687.41
4186,4186,Wallet,Success,2025-09-19 07:35:35,477.87
4187,4187,UPI,Success,2025-07-13 12:58:44,671.42
4188,4188,UPI,Success,2025-05-11 11:32:45,827.79
4189,4189,COD,Success,2025-06-22 23:47:50,1149.0
4190,4190,Debit Card,Success,2025-07-13 10:21:54,182.39
4191,4191,UPI,Success,2025-01-26 08:43:20,818.56
4192,4192,Credit Card,Success,2025-12-25 17:33:07,825.93
4193,4193,Wallet,Success,2025-03-08 08:14:09,879.71
4194,4194,UPI,Success,2025-02-01 12:06:24,1123.24
4195,4195,Wallet,Success,2025-01-16 11:48:25,465.26
4196,4196,Debit Card,Success,2025-10-17 09:25:12,1540.63
4197,4197,COD,Success,2025-09-08 14:54:25,579.89
4198,4198,UPI,Success,2025-07-20 10:53:59,415.62
4199,4199,UPI,Success,2025-01-15 16:38:53,682.82
4200,4200,UPI,Success,2025-04-30 13:44:39,623.94
4201,4201,Credit Card,Success,2025-06-26 12:31:52,674.76
4202,4202,COD,Success,2025-07-06 20:02:25,541.82
4203,4203,Wallet,Success,2025-06-10 11:03:51,33.76
4204,4204,Credit Card,Success,2025-09-25 13:18:24,587.45
4205,4205,UPI,Success,2025-01-19 18:26:55,218.91
4206,4206,COD,Success,2025-07-18 20:46:10,209.58
4207,4207,UPI,Success,2025-07-17 19:58:46,105.81
4208,4208,COD,Success,2025-09-23 11:39:36,649.62
4209,4209,Credit Card,Success,2025-01-09 17:22:32,737.62
4210,4210,Wallet,Success,2025-06-13 13:13:29,637.43
4211,4211,Credit Card,Refunded,2025-11-15 18:02:23,421.43
4212,4212,UPI,Success,2025-12-27 20:55:18,55.83
4213,4213,COD,Success,2025-08-31 13:06:32,141.25
4214,4214,UPI,Success,2025-11-29 16:51:26,396.35
4215,4215,Credit Card,Success,2025-06-05 11:41:16,721.77
4216,4216,Wallet,Success,2025-03-02 12:11:05,210.1
4217,4217,COD,Success,2025-01-10 18:03:45,1761.0
4218,4218,COD,Success,2025-12-13 18:32:29,629.69
4219,4219,UPI,Success,2025-01-15 18:43:41,612.09
4220,4220,Debit Card,Success,2025-09-16 21:54:00,232.94
4221,4221,COD,Success,2025-09-21 19:29:06,93.72
4222,4222,Debit Card,Success,2025-09-27 12:49:22,563.16
4223,4223,Wallet,Success,2025-11-27 11:25:01,602.64
4224,4224,UPI,Success,2025-09-24 16:49:33,333.23
4225,4225,Credit Card,Success,2025-07-10 08:11:11,406.57
4226,4226,Credit Card,Success,2025-08-16 12:04:43,232.16
4227,4227,Wallet,Success,2025-08-09 18:39:07,819.15
4228,4228,Credit Card,Refunded,2025-04-21 20:11:37,34.71
4229,4229,UPI,Success,2025-04-28 16:03:25,1095.97
4230,4230,COD,Success,2025-07-12 11:05:55,375.61
4231,4231,Credit Card,Success,2025-02-24 14:19:22,77.88
4232,4232,Debit Card,Success,2025-03-27 18:15:04,192.36
4233,4233,Debit Card,Success,2025-12-15 22:04:50,315.79
4234,4234,UPI,Success,2025-09-15 18:20:06,203.42
4235,4235,Credit Card,Success,2025-05-26 12:34:03,376.51
4236,4236,Wallet,Success,2025-11-18 08:24:18,436.79
4237,4237,UPI,Success,2025-09-27 00:33:34,824.71
4238,4238,UPI,Success,2025-01-27 19:30:12,1090.5
4239,4239,Wallet,Success,2025-05-31 13:23:10,104.14
4240,4240,Credit Card,Success,2025-08-18 21:57:48,235.94
4241,4241,UPI,Success,2025-09-13 20:53:37,471.86
4242,4242,Credit Card,Success,2025-07-24 15:09:38,284.57
4243,4243,UPI,Success,2025-05-23 13:50:08,1654.66
4244,4244,UPI,Success,2025-06-20 12:05:17,120.51
4245,4245,Wallet,Success,2025-03-10 17:00:43,435.48
4246,4246,Wallet,Success,2025-05-23 13:50:59,458.4
4247,4247,Wallet,Success,2025-05-20 12:23:08,61.45
4248,4248,UPI,Success,2025-11-07 19:03:20,170.48
4249,4249,Wallet,Success,2025-09-18 22:02:12,184.95
4250,4250,Debit Card,Success,2025-12-21 22:10:54,237.02
4251,4251,UPI,Success,2025-12-16 12:22:41,1777.61
4252,4252,Wallet,Success,2025-05-16 13:16:08,893.91
4253,4253,COD,Success,2025-04-25 19:14:23,1407.17
4254,4254,Credit Card,Success,2025-07-21 19:08:26,60.41
4255,4255,UPI,Success,2025-07-23 16:57:53,122.28
4256,4256,UPI,Success,2025-10-19 12:13:12,576.78
4257,4257,Credit Card,Success,2025-03-09 13:35:50,410.02
4258,4258,UPI,Success,2025-05-04 21:36:27,198.92
4259,4259,Credit Card,Success,2025-07-02 12:38:07,202.26
4260,4260,UPI,Success,2025-08-10 15:49:11,57.71
4261,4261,UPI,Success,2025-06-04 12:40:09,192.92
4262,4262,COD,Success,2025-10-13 12:36:33,205.82
4263,4263,UPI,Success,2025-03-09 21:34:38,780.0
4264,4264,Credit Card,Success,2025-05-05 09:53:36,1762.3
4265,4265,Wallet,Success,2025-07-01 11:44:03,343.9
4266,4266,COD,Success,2025-01-23 11:38:23,877.99
4267,4267,UPI,Success,2025-02-09 19:58:35,549.89
4268,4268,Credit Card,Success,2025-09-28 09:49:57,148.88
4269,4269,Debit Card,Success,2025-07-28 20:28:50,243.48
4270,4270,COD,Success,2025-06-29 10:57:44,176.66
4271,4271,Debit Card,Refunded,2025-06-24 13:20:18,342.51
4272,4272,Credit Card,Success,2025-04-03 20:56:30,1144.63
4273,4273,UPI,Success,2025-07-25 12:06:26,375.76
4274,4274,UPI,Success,2025-10-11 21:02:14,1099.04
4275,4275,Debit Card,Success,2025-12-12 20:42:16,622.19
4276,4276,Credit Card,Success,2025-02-18 20:06:03,797.69
4277,4277,Credit Card,Success,2025-05-12 17:57:49,178.13
4278,4278,UPI,Success,2025-11-12 12:28:02,247.41
4279,4279,Credit Card,Success,2025-05-16 07:21:56,197.46
4280,4280,Wallet,Failed,2025-09-21 09:29:08,69.46
4281,4281,Wallet,Success,2025-09-28 19:42:10,652.19
4282,4282,Credit Card,Success,2025-04-26 22:05:14,49.16
4283,4283,Credit Card,Success,2025-04-04 12:58:34,458.55
4284,4284,UPI,Success,2025-04-07 14:30:09,172.0
4285,4285,Debit Card,Success,2025-09-29 16:21:55,443.39
4286,4286,Credit Card,Success,2025-11-22 11:54:53,541.77
4287,4287,Wallet,Success,2025-09-17 19:58:42,828.96
4288,4288,Debit Card,Success,2025-08-12 11:11:55,1186.56
4289,4289,Debit Card,Success,2025-09-21 13:37:40,195.0
4290,4290,COD,Success,2025-07-02 07:30:07,212.74
4291,4291,Wallet,Failed,2025-09-08 21:55:41,785.0
4292,4292,UPI,Success,2025-02-06 16:29:16,434.22
4293,4293,UPI,Success,2025-08-08 19:41:35,539.78
4294,4294,UPI,Success,2025-05-11 12:18:54,411.75
4295,4295,Wallet,Success,2025-05-31 20:54:23,327.54
4296,4296,UPI,Success,2025-08-26 10:58:04,358.36
4297,4297,UPI,Success,2025-12-15 12:56:13,406.33
4298,4298,Credit Card,Success,2025-06-22 14:40:43,946.39
4299,4299,UPI,Success,2025-05-31 13:43:13,292.37
4300,4300,Debit Card,Success,2025-03-30 17:17:18,214.64
4301,4301,Debit Card,Success,2025-03-17 12:01:01,166.44
4302,4302,UPI,Success,2025-03-06 07:57:23,442.45
4303,4303,Credit Card,Success,2025-09-25 12:33:54,590.4
4304,4304,COD,Success,2025-04-17 11:13:07,327.98
4305,4305,Credit Card,Success,2025-05-05 17:01:20,968.56
4306,4306,Credit Card,Success,2025-03-25 19:28:55,357.06
4307,4307,Wallet,Success,2025-03-02 19:54:32,45.17
4308,4308,Debit Card,Success,2025-10-31 15:41:20,372.18
4309,4309,Debit Card,Success,2025-04-13 12:04:44,656.58
4310,4310,UPI,Success,2025-11-27 21:06:09,249.88
4311,4311,Credit Card,Success,2025-05-11 13:58:33,683.13
4312,4312,UPI,Success,2025-03-26 21:51:33,287.68
4313,4313,Credit Card,Success,2025-08-12 19:43:15,506.88
4314,4314,Wallet,Success,2025-07-22 19:43:27,270.74
4315,4315,COD,Success,2025-05-22 14:22:40,337.4
4316,4316,Wallet,Success,2025-06-28 12:34:15,163.27
4317,4317,Debit Card,Success,2025-07-20 11:09:25,66.43
4318,4318,Credit Card,Success,2025-12-20 09:58:24,593.71
4319,4319,UPI,Success,2025-04-04 11:12:46,764.69
4320,4320,Wallet,Success,2025-09-06 13:09:01,469.73
4321,4321,UPI,Refunded,2025-01-23 19:27:50,365.65
4322,4322,UPI,Success,2025-12-10 11:37:47,148.22
4323,4323,COD,Success,2025-12-20 23:04:35,266.08
4324,4324,UPI,Success,2025-11-16 12:32:57,1485.86
4325,4325,Wallet,Success,2025-08-26 14:43:45,380.69
4326,4326,COD,Success,2025-02-01 17:59:27,69.99
4327,4327,UPI,Success,2025-11-14 18:46:06,471.44
4328,4328,Wallet,Success,2025-02-14 10:52:58,1057.02
4329,4329,Debit Card,Success,2025-07-08 21:38:00,424.78
4330,4330,UPI,Success,2025-08-22 22:09:40,1414.94
4331,4331,UPI,Success,2025-08-22 11:24:13,876.42
4332,4332,UPI,Success,2025-09-04 18:14:21,380.31
4333,4333,Debit Card,Success,2025-02-27 12:46:52,464.17
4334,4334,UPI,Success,2025-11-13 20:55:50,284.96
4335,4335,Wallet,Success,2025-02-02 13:37:18,315.79
4336,4336,UPI,Success,2025-11-11 22:27:30,617.96
4337,4337,Wallet,Refunded,2025-11-11 14:01:17,834.8
4338,4338,UPI,Success,2025-09-19 18:19:12,180.61
4339,4339,UPI,Success,2025-05-25 17:54:37,273.47
4340,4340,UPI,Success,2025-02-18 20:00:29,418.73
4341,4341,Credit Card,Success,2025-04-19 10:43:31,415.88
4342,4342,Wallet,Success,2025-09-04 13:34:59,255.0
4343,4343,UPI,Success,2025-09-13 20:00:43,1212.09
4344,4344,Wallet,Success,2025-07-21 09:54:27,542.94
4345,4345,UPI,Success,2025-10-23 21:45:21,218.68
4346,4346,Debit Card,Success,2025-10-23 21:21:40,123.56
4347,4347,UPI,Success,2025-10-04 23:40:20,726.54
4348,4348,UPI,Success,2025-07-24 20:17:29,252.37
4349,4349,COD,Success,2025-12-04 10:31:23,341.32
4350,4350,UPI,Success,2025-03-01 17:55:46,652.42
4351,4351,Wallet,Success,2025-06-08 17:30:29,1335.15
4352,4352,COD,Success,2025-08-02 13:50:54,938.88
4353,4353,Wallet,Refunded,2025-02-23 14:00:17,554.56
4354,4354,Wallet,Success,2025-08-22 20:51:37,271.38
4355,4355,COD,Refunded,2025-02-10 17:04:16,513.96
4356,4356,Wallet,Success,2025-09-09 21:43:18,767.92
4357,4357,Debit Card,Success,2025-06-23 22:29:55,525.19
4358,4358,Credit Card,Failed,2025-12-07 22:11:28,1089.89
4359,4359,UPI,Success,2025-08-18 17:49:10,170.03
4360,4360,UPI,Success,2025-08-13 12:38:07,307.23
4361,4361,COD,Success,2025-03-09 06:33:44,420.36
4362,4362,Wallet,Success,2025-11-05 14:33:46,316.87
4363,4363,UPI,Refunded,2025-05-22 14:52:02,755.96
4364,4364,Debit Card,Success,2025-09-27 19:06:51,384.59
4365,4365,COD,Success,2025-03-30 12:07:25,605.56
4366,4366,UPI,Success,2025-06-18 15:17:47,610.78
4367,4367,UPI,Success,2025-04-19 20:08:20,364.49
4368,4368,UPI,Success,2025-09-01 17:18:31,186.81
4369,4369,COD,Success,2025-12-30 22:48:59,103.11
4370,4370,Debit Card,Success,2025-08-01 10:29:05,591.69
4371,4371,UPI,Success,2025-04-13 12:08:40,101.71
4372,4372,Credit Card,Success,2025-11-05 12:43:33,314.3
4373,4373,Wallet,Refunded,2025-12-27 08:51:57,565.1
4374,4374,UPI,Success,2025-03-29 11:52:16,702.3
4375,4375,UPI,Success,2025-11-03 19:57:06,432.18
4376,4376,UPI,Success,2025-07-03 15:13:58,435.61
4377,4377,Credit Card,Success,2025-07-22 08:21:14,649.41
4378,4378,Debit Card,Success,2025-07-22 17:05:06,211.28
4379,4379,UPI,Refunded,2025-09-18 12:31:50,201.78
4380,4380,COD,Success,2025-12-29 10:39:52,139.86
4381,4381,Credit Card,Success,2025-09-15 12:48:54,158.0
4382,4382,COD,Success,2025-08-24 12:10:17,421.79
4383,4383,Debit Card,Success,2025-08-01 11:24:14,531.44
4384,4384,UPI,Success,2025-08-13 20:52:55,150.59
4385,4385,Debit Card,Success,2025-03-18 00:12:36,153.31
4386,4386,Credit Card,Success,2025-01-17 09:50:07,205.3
4387,4387,UPI,Success,2025-10-15 11:10:14,496.28
4388,4388,Credit Card,Success,2025-06-02 15:31:14,639.2
4389,4389,Credit Card,Success,2025-11-07 19:40:09,164.2
4390,4390,Debit Card,Success,2025-03-11 19:54:09,666.52
4391,4391,Credit Card,Success,2025-08-20 20:23:58,395.37
4392,4392,Wallet,Success,2025-01-12 19:23:17,1276.29
4393,4393,Credit Card,Success,2025-02-08 00:54:39,1050.12
4394,4394,UPI,Success,2025-11-26 11:14:12,1182.31
4395,4395,Debit Card,Success,2025-11-23 20:12:54,1953.5
4396,4396,COD,Success,2025-12-09 21:26:25,1216.0
4397,4397,Debit Card,Success,2025-11-21 13:29:26,317.43
4398,4398,Debit Card,Success,2025-06-13 12:25:11,489.72
4399,4399,Credit Card,Success,2025-01-14 16:59:50,237.07
4400,4400,Debit Card,Success,2025-06-22 14:36:45,1125.62
4401,4401,Wallet,Success,2025-04-20 10:17:38,883.92
4402,4402,COD,Success,2025-03-01 13:41:25,967.03
4403,4403,UPI,Success,2025-10-18 14:59:17,199.3
4404,4404,UPI,Success,2025-04-17 18:03:07,273.06
4405,4405,UPI,Success,2025-05-06 20:02:37,113.43
4406,4406,COD,Success,2025-08-06 21:52:17,67.37
4407,4407,UPI,Success,2025-12-14 11:11:19,409.04
4408,4408,UPI,Success,2025-05-28 11:47:05,719.17
4409,4409,UPI,Success,2025-09-20 09:06:16,354.33
4410,4410,Wallet,Success,2025-06-06 11:03:56,982.04
4411,4411,UPI,Refunded,2025-05-19 17:50:18,446.77
4412,4412,COD,Success,2025-02-02 10:58:42,770.66
4413,4413,Debit Card,Success,2025-02-26 07:23:42,177.07
4414,4414,Wallet,Success,2025-03-17 12:32:21,613.23
4415,4415,Wallet,Success,2025-10-14 19:17:56,50.3
4416,4416,UPI,Success,2025-09-24 20:22:51,618.12
4417,4417,Credit Card,Success,2025-10-21 12:16:52,207.07
4418,4418,UPI,Success,2025-04-05 12:43:55,412.54
4419,4419,Wallet,Success,2025-07-17 20:51:12,250.1
4420,4420,UPI,Success,2025-10-13 13:28:50,508.71
4421,4421,UPI,Success,2025-08-10 17:27:07,433.6
4422,4422,UPI,Success,2025-06-08 23:17:17,228.57
4423,4423,UPI,Refunded,2025-10-03 11:42:37,1023.43
4424,4424,Credit Card,Success,2025-07-14 20:13:44,336.7
4425,4425,UPI,Success,2025-06-02 20:30:04,900.39
4426,4426,Wallet,Success,2025-09-20 20:13:23,500.0
4427,4427,COD,Success,2025-05-02 21:32:07,1044.18
4428,4428,COD,Success,2025-09-16 21:54:23,1604.04
4429,4429,Debit Card,Success,2025-01-27 22:56:42,408.92
4430,4430,UPI,Success,2025-11-15 17:40:17,524.8
4431,4431,Debit Card,Success,2025-12-18 14:18:13,442.85
4432,4432,UPI,Success,2025-09-08 12:59:10,1215.79
4433,4433,UPI,Success,2025-11-14 15:09:58,196.6
4434,4434,UPI,Success,2025-02-04 11:12:09,930.29
4435,4435,Debit Card,Success,2025-01-03 12:30:56,489.9
4436,4436,Credit Card,Refunded,2025-01-15 06:59:00,485.53
4437,4437,Debit Card,Success,2025-09-25 16:44:29,883.94
4438,4438,UPI,Success,2025-07-28 18:59:36,307.17
4439,4439,UPI,Refunded,2025-12-27 12:18:23,748.83
4440,4440,UPI,Success,2025-08-24 10:18:06,372.65
4441,4441,UPI,Success,2025-12-02 09:45:56,216.11
4442,4442,COD,Success,2025-04-26 11:48:21,782.32
4443,4443,Credit Card,Success,2025-08-04 12:27:47,1607.98
4444,4444,COD,Success,2025-07-29 12:25:23,220.82
4445,4445,Credit Card,Success,2025-08-31 12:11:45,343.68
4446,4446,Credit Card,Success,2025-08-11 23:55:03,236.22
4447,4447,UPI,Success,2025-08-12 19:42:00,210.03
4448,4448,COD,Success,2025-12-01 10:12:12,1241.19
4449,4449,COD,Success,2025-05-19 20:21:46,115.48
4450,4450,UPI,Success,2025-03-25 20:02:33,337.17
4451,4451,Debit Card,Success,2025-02-23 19:27:24,172.98
4452,4452,UPI,Success,2025-12-18 12:34:47,414.08
4453,4453,COD,Success,2025-11-08 22:03:19,631.98
4454,4454,UPI,Success,2025-09-26 08:14:09,269.0
4455,4455,COD,Success,2025-11-15 22:04:44,918.0
4456,4456,COD,Success,2025-01-05 21:59:35,421.16
4457,4457,Credit Card,Success,2025-06-11 07:36:09,183.31
4458,4458,Credit Card,Success,2025-12-23 00:30:17,57.86
4459,4459,Wallet,Success,2025-10-21 19:19:20,650.73
4460,4460,Credit Card,Success,2025-10-21 08:40:18,206.86
4461,4461,UPI,Success,2025-08-09 23:14:32,98.63
4462,4462,UPI,Success,2025-11-27 14:00:40,193.83
4463,4463,UPI,Success,2025-04-09 09:58:15,65.28
4464,4464,COD,Success,2025-01-14 11:01:37,367.12
4465,4465,COD,Success,2025-01-27 20:24:35,73.55
4466,4466,UPI,Success,2025-08-26 12:08:20,98.63
4467,4467,Debit Card,Success,2025-12-02 19:34:57,999.55
4468,4468,UPI,Success,2025-07-06 16:59:22,1055.58
4469,4469,Wallet,Success,2025-12-15 21:19:52,308.4
4470,4470,UPI,Success,2025-03-24 19:50:58,500.58
4471,4471,Wallet,Success,2025-07-02 09:51:39,238.29
4472,4472,Wallet,Success,2025-10-04 17:30:27,268.9
4473,4473,UPI,Success,2025-07-17 07:44:44,154.85
4474,4474,Wallet,Success,2025-09-15 14:02:29,192.55
4475,4475,UPI,Success,2025-04-08 12:44:44,445.25
4476,4476,UPI,Success,2025-09-21 14:15:16,361.6
4477,4477,UPI,Success,2025-05-07 21:42:29,289.57
4478,4478,UPI,Success,2025-05-23 17:40:08,247.63
4479,4479,UPI,Success,2025-09-07 11:16:58,436.42
4480,4480,Wallet,Success,2025-10-26 20:48:24,235.2
4481,4481,UPI,Success,2025-10-18 19:07:49,302.64
4482,4482,Wallet,Success,2025-03-06 14:15:16,134.26
4483,4483,UPI,Success,2025-12-07 17:19:05,1064.5
4484,4484,UPI,Success,2025-03-18 21:20:09,73.32
4485,4485,Credit Card,Success,2025-02-21 20:38:48,672.94
4486,4486,Credit Card,Success,2025-04-08 18:23:55,385.12
4487,4487,UPI,Success,2025-05-31 21:20:12,1128.34
4488,4488,Wallet,Success,2025-08-11 09:46:27,880.42
4489,4489,UPI,Success,2025-08-01 10:18:38,580.74
4490,4490,Wallet,Success,2025-09-02 17:09:32,462.68
4491,4491,COD,Success,2025-12-28 11:40:41,835.08
4492,4492,UPI,Success,2025-08-11 16:34:26,100.58
4493,4493,UPI,Success,2025-05-26 11:36:51,683.12
4494,4494,Debit Card,Success,2025-07-14 19:09:38,1786.49
4495,4495,UPI,Success,2025-10-25 17:32:07,1223.37
4496,4496,Credit Card,Success,2025-02-16 13:00:29,281.97
4497,4497,Wallet,Success,2025-08-31 18:25:57,185.46
4498,4498,UPI,Success,2025-08-11 12:50:05,1276.93
4499,4499,COD,Success,2025-01-31 19:29:41,862.2
4500,4500,COD,Success,2025-09-14 13:59:38,1534.63
4501,4501,Wallet,Success,2025-09-03 12:24:31,571.09
4502,4502,UPI,Success,2025-07-06 17:55:43,73.38
4503,4503,UPI,Success,2025-07-16 08:31:00,55.83
4504,4504,UPI,Refunded,2025-01-28 20:00:48,324.78
4505,4505,Wallet,Success,2025-09-22 10:13:27,279.63
4506,4506,UPI,Success,2025-12-01 18:40:28,236.95
4507,4507,UPI,Success,2025-05-17 15:48:51,427.14
4508,4508,UPI,Success,2025-12-21 11:08:23,192.4
4509,4509,Debit Card,Success,2025-09-15 15:08:35,1363.42
4510,4510,Debit Card,Success,2025-02-12 19:25:46,691.69
4511,4511,COD,Success,2025-05-02 13:00:50,285.06
