order_id,user_id,restaurant_id,order_date,order_amount,discount,final_amount,status,rating
3719,675,200,2025-07-29 17:10:41,269.58,0,269.58,Delivered,5
3720,84,196,2025-09-01 07:31:17,729.76,0,729.76,Delivered,4
3721,881,175,2025-06-26 12:41:38,392.82,0,392.82,Cancelled,
3722,641,11,2025-03-15 16:44:44,232.43,0,232.43,Delivered,5
3723,645,35,2025-12-10 23:12:44,183.31,27.5,155.81,Cancelled,
3724,554,48,2025-07-10 19:50:07,1125.61,168.84,956.77,Delivered,
3725,475,100,2025-05-17 12:23:35,1071.24,0,1071.24,Delivered,
3726,389,185,2025-05-05 13:42:49,1570.48,0,1570.48,Delivered,4
3727,330,191,2025-01-14 20:43:08,869.16,86.92,782.24,Cancelled,
3728,691,172,2025-09-06 20:26:54,358.36,35.84,322.52,Delivered,5
3729,256,131,2025-09-22 13:22:12,823.96,0,823.96,Delivered,
3730,542,101,2025-09-24 13:58:01,411.03,41.1,369.93,Delivered,5
3731,991,152,2025-05-17 12:53:21,349.45,0,349.45,Delivered,
3732,217,69,2025-06-27 16:50:51,368.74,0,368.74,Delivered,3
3733,368,34,2025-12-25 10:02:56,846.03,84.6,761.43,Delivered,
3734,832,1,2025-07-02 16:58:10,343.59,0,343.59,Delivered,5
3735,340,159,2025-06-10 12:00:18,49.73,7.46,42.27,Delivered,5
3736,805,51,2025-10-30 06:44:04,337.74,50.66,287.08,Delivered,3
3737,284,59,2025-01-26 22:34:50,717.36,0,717.36,Delivered,5
3738,346,177,2025-07-30 10:51:21,69.46,13.89,55.57,Cancelled,
3739,137,44,2025-06-20 15:28:43,453.04,0,453.04,Delivered,4
3740,528,113,2025-09-23 19:26:16,389.74,0,389.74,Delivered,4
3741,392,137,2025-07-20 11:21:00,196.56,39.31,157.25,Delivered,1
3742,201,100,2025-12-26 21:34:51,673.64,0,673.64,Delivered,
3743,588,16,2025-05-23 14:55:32,822.8,0,822.8,Delivered,2
3744,749,178,2025-02-16 21:30:20,381.41,0,381.41,Delivered,
3745,734,37,2025-09-20 21:00:02,438.41,87.68,350.73,Delivered,5
3746,844,190,2025-09-26 11:24:53,272.68,0,272.68,Delivered,3
3747,706,9,2025-11-30 11:48:13,761.86,0,761.86,Delivered,5
3748,82,200,2025-02-08 23:55:43,344.56,0,344.56,Delivered,5
3749,303,23,2025-02-25 19:58:41,209.52,0,209.52,Delivered,3
3750,990,13,2025-02-23 19:54:47,681.62,34.08,647.54,Delivered,3
3751,986,71,2025-10-21 13:22:33,62.1,9.31,52.79,Cancelled,
3752,89,168,2025-07-28 11:00:49,1356.65,0,1356.65,Delivered,
3753,451,111,2025-05-26 19:52:49,530.35,0,530.35,Delivered,4
3754,288,162,2025-05-24 15:13:38,416.48,0,416.48,Delivered,5
3755,795,115,2025-09-09 18:30:36,181.71,0,181.71,Delivered,5
3756,209,110,2025-07-04 20:15:01,263.86,26.39,237.47,Delivered,
3757,396,188,2025-04-06 08:35:44,800.98,0,800.98,Delivered,
3758,372,92,2025-11-12 22:55:01,717.84,0,717.84,Delivered,5
3759,87,36,2025-04-15 13:51:40,130.06,13.01,117.05,Delivered,3
3760,316,110,2025-07-07 23:02:33,1364.38,0,1364.38,Delivered,3
3761,672,194,2025-06-06 08:24:25,683.13,0,683.13,Delivered,
3762,70,6,2025-11-09 20:13:23,1619.9,323.98,1295.92,Delivered,3
3763,706,140,2025-04-16 14:31:27,505.59,0,505.59,Delivered,5
3764,761,167,2025-10-25 18:10:04,540.0,54.0,486.0,Delivered,
3765,4,199,2025-11-29 19:57:57,428.14,64.22,363.92,Delivered,1
3766,351,78,2025-09-23 19:37:02,673.2,100.98,572.22,Delivered,3
3767,420,155,2025-06-13 22:13:01,68.16,0,68.16,Delivered,4
3768,535,64,2025-07-16 21:32:14,1100.49,0,1100.49,Cancelled,
3769,229,88,2025-10-04 17:00:49,601.17,0,601.17,Cancelled,
3770,63,89,2025-03-29 19:45:00,342.87,0,342.87,Delivered,
3771,32,139,2025-09-15 12:42:53,182.04,18.2,163.84,Delivered,5
3772,222,124,2025-05-18 13:44:24,550.86,0,550.86,Delivered,4
3773,569,32,2025-12-28 10:33:05,375.8,0,375.8,Delivered,
3774,896,110,2025-08-29 21:41:58,99.32,0,99.32,Delivered,5
3775,81,117,2025-02-01 19:37:33,245.36,0,245.36,Delivered,
3776,926,151,2025-11-17 12:11:08,493.03,0,493.03,Delivered,
3777,950,76,2025-08-16 23:42:09,397.26,0,397.26,Delivered,
3778,363,119,2025-03-21 20:54:08,246.16,49.23,196.93,Delivered,
3779,868,62,2025-04-02 20:29:51,33.06,4.96,28.1,Delivered,3
3780,149,69,2025-07-21 19:50:48,771.51,154.3,617.21,Delivered,5
3781,521,74,2025-02-16 09:14:51,552.01,55.2,496.81,Delivered,
3782,167,39,2025-06-09 17:05:04,365.93,36.59,329.34,Delivered,5
3783,952,3,2025-06-12 12:36:45,1017.68,0,1017.68,Delivered,
3784,168,129,2025-03-21 12:40:42,152.38,0,152.38,Delivered,
3785,941,86,2025-04-07 12:31:28,207.04,0,207.04,Cancelled,
3786,503,130,2025-12-22 13:47:53,848.63,169.73,678.9,Delivered,4
3787,615,21,2025-03-03 12:39:26,185.44,0,185.44,Delivered,4
3788,270,119,2025-05-05 13:11:56,428.86,0,428.86,Delivered,5
3789,459,15,2025-01-23 20:39:41,339.58,0,339.58,Delivered,4
3790,528,177,2025-06-25 19:17:47,279.99,0,279.99,Delivered,5
3791,267,69,2025-08-25 19:40:00,1127.14,0,1127.14,Delivered,3
3792,167,167,2025-06-15 12:18:18,1031.66,0,1031.66,Delivered,4
3793,849,165,2025-08-22 16:23:34,632.94,0,632.94,Delivered,
3794,445,92,2025-03-19 12:50:28,109.48,0,109.48,Delivered,5
3795,165,27,2025-10-14 17:31:34,842.06,0,842.06,Delivered,
3796,927,26,2025-10-14 18:44:54,317.07,0,317.07,Delivered,5
3797,419,77,2025-04-12 09:37:29,123.31,0,123.31,Delivered,2
3798,222,66,2025-07-24 07:01:50,264.92,0,264.92,Delivered,3
3799,146,118,2025-05-16 12:09:59,237.76,0,237.76,Delivered,5
3800,831,13,2025-10-08 21:26:49,105.14,21.03,84.11,Delivered,4
3801,690,11,2025-10-13 16:16:35,950.75,0,950.75,Cancelled,
3802,810,185,2025-09-07 11:42:37,606.78,0,606.78,Delivered,
3803,765,183,2025-05-30 13:48:46,97.01,0,97.01,Delivered,
3804,464,54,2025-08-19 11:09:59,68.79,0,68.79,Delivered,4
3805,700,197,2025-10-08 15:01:38,148.39,0,148.39,Cancelled,
3806,585,19,2025-10-09 21:00:23,865.49,86.55,778.94,Delivered,
3807,586,57,2025-10-03 15:12:53,1079.63,215.93,863.7,Delivered,3
3808,590,152,2025-08-25 18:05:53,354.43,0,354.43,Delivered,
3809,538,17,2025-02-14 20:30:28,155.24,31.05,124.19,Delivered,3
3810,691,137,2025-10-16 11:05:25,98.28,0,98.28,Delivered,4
3811,229,43,2025-02-27 11:11:58,77.57,0,77.57,Cancelled,
3812,819,189,2025-11-24 20:34:26,348.94,52.34,296.6,Delivered,4
3813,773,155,2025-09-05 19:40:32,178.48,8.92,169.56,Delivered,5
3814,831,161,2025-11-09 13:22:56,967.98,193.6,774.38,Delivered,
3815,840,183,2025-07-03 11:45:12,701.82,0,701.82,Delivered,5
3816,584,89,2025-07-13 20:15:41,236.47,11.82,224.65,Delivered,5
3817,968,51,2025-07-22 12:13:52,364.18,0,364.18,Delivered,4
3818,919,34,2025-05-10 11:35:37,250.1,0,250.1,Delivered,4
3819,773,59,2025-12-14 20:32:33,717.36,71.74,645.62,Delivered,
3820,143,164,2025-09-28 15:17:12,330.03,49.5,280.53,Delivered,5
3821,288,59,2025-07-30 12:56:35,593.71,0,593.71,Delivered,
3822,983,113,2025-09-03 11:13:01,186.93,0,186.93,Delivered,3
3823,177,83,2025-12-02 00:03:01,264.72,39.71,225.01,Delivered,5
3824,299,138,2025-06-01 17:10:30,445.08,89.02,356.06,Delivered,5
3825,920,121,2025-06-04 13:03:52,328.33,0,328.33,Delivered,
3826,752,42,2025-09-23 11:57:15,546.54,0,546.54,Delivered,4
3827,951,161,2025-11-19 12:56:32,799.78,0,799.78,Cancelled,
3828,207,72,2025-07-22 11:09:22,382.89,0,382.89,Delivered,
3829,772,80,2025-10-05 19:49:19,547.34,0,547.34,Delivered,
3830,389,70,2025-09-08 15:44:13,109.58,21.92,87.66,Delivered,
3831,970,91,2025-05-13 17:40:44,270.68,0,270.68,Delivered,3
3832,146,101,2025-10-30 20:53:03,321.43,0,321.43,Delivered,3
3833,52,100,2025-11-29 14:58:00,1370.04,0,1370.04,Delivered,5
3834,162,112,2025-07-10 19:14:29,500.46,0,500.46,Delivered,
3835,309,200,2025-01-05 15:43:06,63.36,0,63.36,Delivered,5
3836,761,183,2025-07-17 14:05:34,230.64,0,230.64,Delivered,4
3837,237,169,2025-12-11 09:52:14,740.75,0,740.75,Delivered,5
3838,122,74,2025-05-13 15:43:42,233.28,34.99,198.29,Delivered,4
3839,249,60,2025-07-03 12:39:59,233.46,0,233.46,Delivered,4
3840,144,39,2025-07-03 23:53:20,298.26,14.91,283.35,Delivered,
3841,997,38,2025-04-24 16:35:12,316.01,0,316.01,Delivered,
3842,465,34,2025-05-09 08:48:38,235.55,35.33,200.22,Delivered,
3843,512,198,2025-02-06 17:22:31,309.2,46.38,262.82,Delivered,
3844,45,2,2025-03-06 20:18:28,740.74,74.07,666.67,Delivered,5
3845,663,129,2025-12-06 21:29:25,343.01,0,343.01,Delivered,5
3846,874,168,2025-09-26 21:32:23,201.16,0,201.16,Delivered,3
3847,464,135,2025-06-21 19:03:39,751.63,0,751.63,Delivered,
3848,239,102,2025-07-04 20:30:04,253.91,0,253.91,Delivered,
3849,298,90,2025-02-14 08:19:05,329.64,0,329.64,Delivered,
3850,743,34,2025-09-22 12:54:20,1239.69,0,1239.69,Delivered,4
3851,244,92,2025-12-10 10:29:13,682.92,0,682.92,Delivered,4
3852,10,94,2025-04-24 11:46:56,210.06,0,210.06,Cancelled,
3853,421,104,2025-06-30 12:39:23,647.48,129.5,517.98,Delivered,5
3854,100,84,2025-09-21 12:44:50,418.92,0,418.92,Delivered,5
3855,481,162,2025-09-06 21:22:11,579.93,0,579.93,Delivered,
3856,52,4,2025-10-18 11:45:48,560.05,28.0,532.05,Delivered,5
3857,894,196,2025-04-23 13:24:24,328.65,0,328.65,Delivered,
3858,151,82,2025-06-01 09:48:28,1189.38,0,1189.38,Delivered,5
3859,976,101,2025-09-09 19:01:29,273.32,0,273.32,Delivered,
3860,602,183,2025-06-14 19:17:41,883.15,132.47,750.68,Delivered,3
3861,275,42,2025-12-07 07:20:55,793.12,0,793.12,Delivered,1
3862,257,159,2025-07-21 11:05:35,212.16,0,212.16,Delivered,5
3863,222,124,2025-12-28 13:36:57,373.77,0,373.77,Delivered,
3864,115,80,2025-05-24 20:28:02,1154.82,0,1154.82,Delivered,4
3865,112,159,2025-12-07 14:06:16,86.37,0,86.37,Delivered,
3866,736,164,2025-10-21 18:02:35,741.62,0,741.62,Delivered,5
3867,510,134,2025-12-05 08:15:44,1618.26,0,1618.26,Delivered,
3868,904,180,2025-06-26 21:39:18,471.36,47.14,424.22,Delivered,
3869,958,200,2025-09-23 11:55:51,123.48,6.17,117.31,Delivered,3
3870,405,152,2025-08-29 20:09:29,469.49,0,469.49,Delivered,3
3871,141,103,2025-06-19 17:37:38,143.06,0,143.06,Delivered,
3872,59,177,2025-07-05 21:30:51,74.96,0,74.96,Cancelled,
3873,867,60,2025-03-13 08:05:57,216.2,0,216.2,Delivered,4
3874,19,179,2025-02-21 09:23:43,213.02,0,213.02,Delivered,
3875,736,175,2025-08-18 15:05:24,206.22,0,206.22,Delivered,1
3876,722,178,2025-07-19 11:52:39,466.66,70.0,396.66,Delivered,4
3877,284,4,2025-08-14 12:40:08,787.56,0,787.56,Delivered,4
3878,217,69,2025-04-14 22:43:54,745.29,0,745.29,Cancelled,
3879,586,7,2025-09-26 12:11:22,845.26,169.05,676.21,Delivered,
3880,866,62,2025-03-04 06:09:35,218.76,0,218.76,Delivered,5
3881,330,193,2025-06-26 16:37:42,175.02,0,175.02,Delivered,5
3882,832,75,2025-10-02 17:29:35,349.26,0,349.26,Delivered,
3883,823,80,2025-08-27 20:54:27,432.0,0,432.0,Delivered,
3884,505,76,2025-12-15 18:57:12,489.62,0,489.62,Delivered,
3885,886,10,2025-02-19 19:32:08,101.54,0,101.54,Delivered,4
3886,293,19,2025-08-10 12:42:41,182.29,0,182.29,Cancelled,
3887,927,162,2025-10-19 11:47:33,986.3,0,986.3,Delivered,
3888,216,136,2025-09-10 21:57:05,601.44,90.22,511.22,Delivered,3
3889,259,23,2025-02-12 12:51:03,290.96,0,290.96,Delivered,5
3890,313,158,2025-02-27 12:31:01,321.94,0,321.94,Delivered,5
3891,925,194,2025-03-13 10:12:22,407.48,0,407.48,Delivered,2
3892,57,184,2025-10-01 14:23:03,395.01,0,395.01,Cancelled,
3893,15,40,2025-09-16 18:09:06,266.78,0,266.78,Cancelled,
3894,897,29,2025-03-10 10:26:10,819.86,0,819.86,Delivered,
3895,243,121,2025-09-17 20:34:26,409.42,81.88,327.54,Delivered,4
3896,749,103,2025-03-03 18:38:36,234.45,46.89,187.56,Delivered,
3897,352,145,2025-09-01 22:12:35,508.84,76.33,432.51,Delivered,5
3898,284,100,2025-09-13 20:39:20,181.42,36.28,145.14,Cancelled,
3899,773,167,2025-09-15 19:05:21,614.28,0,614.28,Delivered,3
3900,147,14,2025-04-07 12:33:31,437.33,0,437.33,Delivered,
3901,773,59,2025-05-30 20:14:26,746.4,0,746.4,Delivered,5
3902,350,90,2025-12-21 13:59:18,61.18,0,61.18,Delivered,4
3903,52,67,2025-05-20 18:55:55,145.13,29.03,116.1,Delivered,
3904,346,137,2025-03-16 13:42:57,615.27,30.76,584.51,Delivered,5
3905,368,74,2025-09-19 13:56:10,706.27,0,706.27,Delivered,4
3906,359,26,2025-09-24 13:23:07,1043.08,0,1043.08,Cancelled,
3907,339,146,2025-07-04 21:18:56,854.58,0,854.58,Delivered,4
3908,744,31,2025-11-13 20:52:44,1642.7,0,1642.7,Cancelled,
3909,24,7,2025-01-07 12:34:28,635.78,63.58,572.2,Delivered,
3910,376,61,2025-12-06 17:13:27,564.12,56.41,507.71,Delivered,
3911,925,64,2025-05-15 11:55:06,870.29,0,870.29,Delivered,
3912,571,89,2025-08-18 10:43:56,191.99,0,191.99,Delivered,2
3913,850,45,2025-08-25 14:35:02,560.88,0,560.88,Cancelled,
3914,219,145,2025-01-20 00:13:59,291.73,0,291.73,Delivered,4
3915,53,20,2025-12-24 09:39:08,224.84,0,224.84,Delivered,5
3916,520,197,2025-04-06 20:08:43,137.15,0,137.15,Delivered,5
3917,507,12,2025-11-21 16:19:29,286.59,0,286.59,Delivered,3
3918,160,134,2025-11-26 13:47:25,385.09,0,385.09,Cancelled,
3919,392,177,2025-03-27 09:28:59,149.92,0,149.92,Delivered,
3920,482,120,2025-05-20 22:30:48,1170.78,0,1170.78,Delivered,
3921,602,155,2025-12-27 12:25:32,1326.79,0,1326.79,Delivered,
3922,202,118,2025-11-06 17:52:34,337.9,0,337.9,Delivered,3
3923,878,134,2025-10-23 12:39:16,324.76,0,324.76,Delivered,
3924,516,96,2025-09-12 11:40:18,190.04,0,190.04,Delivered,
3925,63,67,2025-06-07 21:22:22,577.58,57.76,519.82,Delivered,
3926,602,83,2025-12-12 20:26:49,265.69,13.28,252.41,Cancelled,
3927,313,44,2025-07-08 12:14:19,691.02,103.65,587.37,Delivered,4
3928,849,2,2025-07-05 16:51:44,1051.65,210.33,841.32,Delivered,
3929,326,44,2025-05-07 19:43:49,258.36,0,258.36,Delivered,5
3930,605,127,2025-04-06 12:13:57,358.82,0,358.82,Delivered,4
3931,66,183,2025-08-11 11:03:46,1671.59,0,1671.59,Delivered,4
3932,749,134,2025-07-20 23:53:16,583.65,0,583.65,Delivered,4
3933,464,35,2025-11-23 19:00:36,1013.68,0,1013.68,Delivered,3
3934,942,68,2025-02-22 19:05:12,195.3,0,195.3,Delivered,3
3935,157,76,2025-01-23 09:22:34,342.23,0,342.23,Delivered,
3936,112,72,2025-12-02 23:49:08,970.49,0,970.49,Delivered,4
3937,326,189,2025-02-25 11:09:41,215.82,0,215.82,Delivered,2
3938,109,49,2025-10-25 18:48:59,577.71,0,577.71,Delivered,3
3939,547,22,2025-05-20 15:39:02,181.77,0,181.77,Delivered,
3940,550,46,2025-12-28 20:17:19,199.73,0,199.73,Delivered,4
3941,937,93,2025-04-05 19:09:30,804.93,0,804.93,Delivered,2
3942,275,67,2025-10-18 19:44:54,567.61,0,567.61,Delivered,3
3943,635,145,2025-07-19 14:03:13,1094.06,0,1094.06,Cancelled,
3944,42,2,2025-05-17 17:35:03,309.63,0,309.63,Delivered,3
3945,831,141,2025-09-26 12:55:29,255.62,38.34,217.28,Delivered,5
3946,327,183,2025-08-17 00:12:17,391.55,0,391.55,Delivered,
3947,113,200,2025-05-24 13:51:13,282.39,0,282.39,Delivered,5
3948,465,26,2025-11-17 21:19:42,573.39,0,573.39,Delivered,4
3949,51,6,2025-08-08 16:54:16,343.62,0,343.62,Delivered,2
3950,118,155,2025-02-18 12:12:48,408.9,0,408.9,Delivered,5
3951,559,163,2025-05-08 11:00:48,211.17,42.23,168.94,Delivered,
3952,655,70,2025-03-12 10:10:07,315.4,0,315.4,Delivered,1
3953,328,167,2025-10-24 08:15:29,180.0,0,180.0,Delivered,5
3954,701,158,2025-07-25 18:32:52,757.3,0,757.3,Delivered,4
3955,395,116,2025-12-24 18:25:24,486.4,0,486.4,Delivered,5
3956,564,13,2025-03-20 12:51:38,602.95,0,602.95,Delivered,3
3957,235,33,2025-08-15 20:34:06,265.21,39.78,225.43,Delivered,
3958,371,31,2025-01-30 11:10:25,279.14,0,279.14,Delivered,3
3959,275,59,2025-08-01 13:31:33,205.02,0,205.02,Cancelled,
3960,952,193,2025-08-28 16:22:06,77.18,0,77.18,Delivered,
3961,358,124,2025-02-11 13:57:44,657.85,0,657.85,Delivered,
3962,32,198,2025-10-16 13:56:08,65.19,0,65.19,Delivered,4
3963,753,149,2025-09-03 13:08:44,245.27,0,245.27,Delivered,5
3964,35,39,2025-07-04 11:27:15,253.34,25.33,228.01,Delivered,
3965,972,16,2025-09-19 17:35:01,330.09,0,330.09,Delivered,4
3966,535,194,2025-01-08 13:13:41,776.85,0,776.85,Cancelled,
3967,137,189,2025-07-21 12:26:18,344.51,0,344.51,Delivered,4
3968,830,170,2025-12-13 21:43:03,604.43,0,604.43,Delivered,3
3969,342,168,2025-12-14 19:36:48,297.39,0,297.39,Delivered,5
3970,809,191,2025-07-17 18:52:34,690.83,0,690.83,Delivered,5
3971,23,62,2025-11-22 15:35:41,123.11,0,123.11,Delivered,5
3972,709,110,2025-04-25 20:54:52,99.32,0,99.32,Delivered,5
3973,260,34,2025-09-10 20:55:11,818.08,122.71,695.37,Cancelled,
3974,243,180,2025-01-29 18:04:18,175.76,0,175.76,Cancelled,
3975,703,78,2025-06-12 18:03:38,127.52,0,127.52,Delivered,3
3976,8,23,2025-05-18 07:48:57,581.92,0,581.92,Delivered,
3977,313,158,2025-07-21 20:21:12,288.82,43.32,245.5,Delivered,
3978,535,173,2025-08-29 23:47:59,799.03,0,799.03,Delivered,4
3979,165,161,2025-01-27 18:56:24,515.56,0,515.56,Delivered,
3980,540,80,2025-05-21 08:49:12,881.79,0,881.79,Delivered,4
3981,53,122,2025-08-04 10:43:32,445.57,89.11,356.46,Cancelled,
3982,883,29,2025-05-04 13:53:07,147.56,0,147.56,Delivered,4
3983,881,68,2025-04-21 13:39:51,418.63,0,418.63,Delivered,4
3984,195,27,2025-05-22 12:18:48,262.31,39.35,222.96,Delivered,
3985,673,191,2025-11-19 17:48:32,266.32,53.26,213.06,Delivered,5
3986,61,41,2025-10-20 20:11:03,798.31,0,798.31,Delivered,4
3987,274,131,2025-05-05 15:00:26,272.55,0,272.55,Delivered,4
3988,428,58,2025-12-08 19:36:41,259.7,0,259.7,Delivered,4
3989,642,194,2025-12-07 20:14:21,612.46,61.25,551.21,Delivered,3
3990,127,1,2025-01-18 20:50:18,582.89,0,582.89,Cancelled,
3991,855,64,2025-09-01 14:27:36,612.77,0,612.77,Delivered,5
3992,421,122,2025-09-11 18:18:47,1064.2,0,1064.2,Delivered,
3993,414,89,2025-06-20 19:00:06,428.46,0,428.46,Delivered,
3994,93,124,2025-04-12 20:42:09,145.51,0,145.51,Delivered,5
3995,244,131,2025-12-21 20:40:23,223.5,0,223.5,Delivered,4
3996,4,182,2025-05-28 12:21:08,596.64,0,596.64,Delivered,4
3997,840,110,2025-07-10 17:05:56,900.69,45.03,855.66,Cancelled,
3998,71,129,2025-04-23 19:48:48,450.7,0,450.7,Delivered,
3999,313,53,2025-02-16 20:53:14,126.9,0,126.9,Delivered,
4000,70,146,2025-10-30 14:46:26,98.37,0,98.37,Delivered,4
4001,650,6,2025-12-20 20:37:41,107.67,5.38,102.29,Delivered,5
4002,408,156,2025-07-19 17:02:19,642.83,0,642.83,Delivered,4
4003,41,77,2025-09-30 19:34:10,369.0,0,369.0,Delivered,5
4004,121,124,2025-03-31 15:42:24,385.83,0,385.83,Delivered,4
4005,645,1,2025-06-17 12:21:27,498.86,0,498.86,Delivered,4
4006,43,61,2025-06-11 12:14:39,819.19,0,819.19,Delivered,5
4007,966,59,2025-08-09 22:19:14,1274.8,0,1274.8,Delivered,5
4008,784,21,2025-09-09 19:05:07,326.68,0,326.68,Delivered,5
4009,855,33,2025-11-21 23:54:38,236.87,0,236.87,Delivered,
4010,35,175,2025-12-12 21:20:53,170.52,0,170.52,Delivered,4
4011,197,62,2025-04-28 18:47:20,123.11,18.47,104.64,Delivered,2
4012,669,43,2025-08-07 12:33:03,461.93,46.19,415.74,Cancelled,
4013,13,121,2025-06-01 11:41:31,378.33,37.83,340.5,Delivered,2
4014,790,74,2025-08-03 14:17:05,243.49,36.52,206.97,Delivered,5
4015,239,87,2025-08-07 20:20:14,435.82,0,435.82,Delivered,3
4016,456,88,2025-06-28 17:18:33,545.33,0,545.33,Delivered,5
4017,545,132,2025-04-25 18:00:59,83.64,8.36,75.28,Delivered,5
4018,420,18,2025-08-06 16:47:42,88.08,0,88.08,Delivered,
4019,340,190,2025-04-02 18:49:21,884.49,0,884.49,Delivered,4
4020,984,64,2025-06-22 19:12:27,332.88,0,332.88,Cancelled,
4021,614,135,2025-03-25 13:37:32,354.06,0,354.06,Delivered,
4022,50,158,2025-01-03 21:47:49,187.51,0,187.51,Delivered,5
4023,8,179,2025-02-15 11:56:09,281.61,0,281.61,Delivered,
4024,378,193,2025-11-14 12:04:48,188.49,9.42,179.07,Cancelled,
4025,310,63,2025-06-10 20:02:03,870.67,0,870.67,Delivered,3
4026,252,25,2025-07-26 10:02:56,450.91,0,450.91,Delivered,
4027,818,117,2025-11-07 12:39:44,819.86,163.97,655.89,Delivered,
4028,922,170,2025-11-15 13:37:28,908.43,0,908.43,Cancelled,
4029,138,198,2025-07-19 09:12:02,124.75,6.24,118.51,Cancelled,
4030,992,3,2025-12-11 10:37:51,1010.84,0,1010.84,Delivered,
4031,912,34,2025-02-14 19:59:08,376.93,0,376.93,Delivered,5
4032,752,123,2025-06-25 20:08:24,1619.96,0,1619.96,Delivered,5
4033,512,116,2025-04-30 18:24:42,390.04,78.01,312.03,Delivered,4
4034,444,97,2025-12-27 12:18:38,325.54,0,325.54,Cancelled,
4035,290,98,2025-09-08 12:05:22,281.05,0,281.05,Delivered,
4036,819,81,2025-05-31 19:02:43,144.5,0,144.5,Delivered,5
4037,765,26,2025-08-14 22:45:07,318.78,47.82,270.96,Cancelled,
4038,354,145,2025-11-10 21:49:19,736.22,73.62,662.6,Delivered,5
4039,430,43,2025-10-19 11:47:24,155.14,0,155.14,Delivered,5
4040,550,63,2025-10-01 12:37:10,136.06,0,136.06,Delivered,4
4041,868,152,2025-01-21 07:05:20,89.58,4.48,85.1,Delivered,
4042,67,23,2025-07-09 20:32:05,214.14,32.12,182.02,Delivered,
4043,900,114,2025-05-02 13:22:56,521.03,78.15,442.88,Delivered,4
4044,818,117,2025-01-16 15:53:08,540.85,54.09,486.76,Delivered,
4045,269,183,2025-12-08 21:49:01,928.7,46.44,882.26,Delivered,
4046,937,2,2025-05-18 17:00:16,509.98,0,509.98,Delivered,
4047,637,58,2025-11-13 17:47:41,804.56,0,804.56,Delivered,4
4048,292,199,2025-05-25 21:37:36,1489.99,0,1489.99,Delivered,4
4049,952,193,2025-10-19 21:29:51,146.96,0,146.96,Delivered,2
4050,717,174,2025-07-08 19:47:15,293.02,43.95,249.07,Delivered,5
4051,496,134,2025-11-29 21:44:15,170.43,17.04,153.39,Delivered,5
4052,238,107,2025-05-31 20:00:57,538.92,0,538.92,Delivered,
4053,762,133,2025-07-30 10:34:04,130.07,0,130.07,Delivered,
4054,581,125,2025-12-16 19:56:38,204.17,0,204.17,Delivered,5
4055,792,100,2025-11-06 06:17:02,544.68,108.94,435.74,Delivered,5
4056,774,91,2025-11-27 23:20:25,271.11,0,271.11,Delivered,3
4057,361,32,2025-05-23 13:55:40,740.22,0,740.22,Delivered,4
4058,389,185,2025-06-01 19:48:05,890.84,0,890.84,Delivered,4
4059,290,71,2025-10-08 11:15:30,71.36,0,71.36,Delivered,5
4060,595,26,2025-02-09 19:43:32,551.57,82.74,468.83,Delivered,3
4061,746,49,2025-07-11 08:08:37,366.06,0,366.06,Delivered,5
4062,595,83,2025-11-28 19:03:00,109.34,0,109.34,Delivered,4
4063,911,195,2025-08-02 16:28:18,1122.76,112.28,1010.48,Delivered,
4064,59,125,2025-07-05 23:31:06,493.35,49.34,444.01,Delivered,2
4065,382,174,2025-11-18 13:12:20,68.78,13.76,55.02,Delivered,4
4066,21,65,2025-11-01 20:43:13,569.52,0,569.52,Delivered,
4067,393,153,2025-03-14 16:07:24,90.15,0,90.15,Cancelled,
4068,774,124,2025-11-20 16:48:32,381.11,0,381.11,Delivered,3
4069,817,14,2025-04-30 12:35:17,373.67,37.37,336.3,Delivered,1
4070,516,94,2025-11-01 19:05:54,164.14,16.41,147.73,Delivered,5
4071,754,79,2025-05-18 18:59:17,121.46,0,121.46,Delivered,4
4072,109,198,2025-11-30 09:41:05,290.79,0,290.79,Delivered,
4073,811,135,2025-12-23 13:10:58,910.32,0,910.32,Delivered,4
4074,33,185,2025-08-10 12:48:53,1194.23,238.85,955.38,Delivered,3
4075,404,192,2025-01-11 13:57:34,945.9,0,945.9,Delivered,5
4076,310,101,2025-04-27 17:23:00,62.21,0,62.21,Delivered,
4077,724,84,2025-09-18 12:41:48,230.58,34.59,195.99,Delivered,
4078,405,31,2025-03-04 09:20:25,927.69,0,927.69,Delivered,5
4079,859,166,2025-08-17 21:54:30,219.99,0,219.99,Delivered,
4080,918,199,2025-03-27 16:17:53,686.58,0,686.58,Delivered,
4081,13,96,2025-05-18 12:16:57,796.83,0,796.83,Delivered,5
4082,761,183,2025-05-02 18:15:34,98.19,0,98.19,Delivered,3
4083,387,12,2025-03-02 19:04:02,253.18,0,253.18,Delivered,
4084,235,8,2025-01-28 12:06:01,212.74,0,212.74,Delivered,
4085,242,31,2025-10-19 19:16:34,598.88,0,598.88,Delivered,
4086,291,181,2025-12-27 11:24:17,343.91,68.78,275.13,Delivered,4
4087,834,149,2025-12-15 13:46:42,173.41,34.68,138.73,Delivered,
4088,437,45,2025-08-25 20:34:01,244.9,0,244.9,Delivered,
4089,262,33,2025-07-03 19:02:19,51.25,0,51.25,Delivered,5
4090,675,9,2025-10-09 20:17:45,462.44,0,462.44,Delivered,5
4091,388,192,2025-11-23 11:04:57,664.9,0,664.9,Delivered,
