order_item_id,order_id,item_id,quantity,item_price,subtotal
7784,3776,693,1,401.93,401.93
7785,3777,351,1,147.39,147.39
7786,3777,352,1,249.87,249.87
7787,3778,553,1,95.28,95.28
7788,3778,556,1,48.44,48.44
7789,3778,552,2,51.22,102.44
7790,3779,287,1,33.06,33.06
7791,3780,322,1,100.39,100.39
7792,3780,321,1,276.16,276.16
7793,3780,320,2,197.48,394.96
7794,3781,345,2,154.26,308.52
7795,3781,344,1,116.64,116.64
7796,3781,343,1,126.85,126.85
7797,3782,185,3,99.42,298.26
7798,3782,184,1,67.67,67.67
7799,3783,13,3,244.95,734.85
7800,3783,14,1,116.65,116.65
7801,3783,16,1,166.18,166.18
7802,3784,598,2,76.19,152.38
7803,3785,401,1,207.04,207.04
7804,3786,601,1,172.82,172.82
7805,3786,599,1,287.03,287.03
7806,3786,602,1,222.26,222.26
7807,3786,600,1,166.52,166.52
7808,3787,104,1,185.44,185.44
7809,3788,552,1,51.22,51.22
7810,3788,553,1,95.28,95.28
7811,3788,555,2,141.18,282.36
7812,3789,72,1,165.11,165.11
7813,3789,69,1,174.47,174.47
7814,3790,810,1,55.11,55.11
7815,3790,809,3,74.96,224.88
7816,3791,319,3,184.37,553.11
7817,3791,321,1,276.16,276.16
7818,3791,322,1,100.39,100.39
7819,3791,320,1,197.48,197.48
7820,3792,769,2,264.24,528.48
7821,3792,767,1,170.04,170.04
7822,3792,768,1,333.14,333.14
7823,3793,758,1,71.74,71.74
7824,3793,759,2,280.6,561.2
7825,3794,425,1,109.48,109.48
7826,3795,134,2,348.91,697.82
7827,3795,132,2,72.12,144.24
7828,3796,127,1,317.07,317.07
7829,3797,354,1,123.31,123.31
7830,3798,304,1,121.14,121.14
7831,3798,306,1,143.78,143.78
7832,3799,550,2,118.88,237.76
7833,3800,62,1,105.14,105.14
7834,3801,51,1,196.02,196.02
7835,3801,52,1,232.43,232.43
7836,3801,53,2,261.15,522.3
7837,3802,845,2,303.39,606.78
7838,3803,839,1,97.01,97.01
7839,3804,250,1,68.79,68.79
7840,3805,900,1,113.05,113.05
7841,3805,901,1,35.34,35.34
7842,3806,94,2,220.66,441.32
7843,3806,96,2,135.43,270.86
7844,3806,92,1,153.31,153.31
7845,3807,263,1,218.69,218.69
7846,3807,260,1,312.34,312.34
7847,3807,262,2,171.89,343.78
7848,3807,264,2,102.41,204.82
7849,3808,699,1,264.85,264.85
7850,3808,697,1,89.58,89.58
7851,3809,80,1,155.24,155.24
7852,3810,629,1,98.28,98.28
7853,3811,204,1,77.57,77.57
7854,3812,860,2,174.47,348.94
7855,3813,712,2,89.24,178.48
7856,3814,741,2,168.2,336.4
7857,3814,742,2,315.79,631.58
7858,3815,836,1,46.52,46.52
7859,3815,835,2,230.64,461.28
7860,3815,839,2,97.01,194.02
7861,3816,412,1,130.07,130.07
7862,3816,410,1,106.4,106.4
7863,3817,233,1,93.56,93.56
7864,3817,234,1,270.62,270.62
7865,3818,164,1,250.1,250.1
7866,3819,273,1,205.02,205.02
7867,3819,271,2,256.17,512.34
7868,3820,753,1,330.03,330.03
7869,3821,272,1,403.57,403.57
7870,3821,270,2,95.07,190.14
7871,3822,525,1,186.93,186.93
7872,3823,383,1,155.38,155.38
7873,3823,385,1,109.34,109.34
7874,3824,633,3,126.51,379.53
7875,3824,632,1,65.55,65.55
7876,3825,561,1,126.11,126.11
7877,3825,562,3,45.02,135.06
7878,3825,563,1,67.16,67.16
7879,3826,198,2,273.27,546.54
7880,3827,741,1,168.2,168.2
7881,3827,742,2,315.79,631.58
7882,3828,332,3,63.15,189.45
7883,3828,334,1,193.44,193.44
7884,3829,366,2,183.84,367.68
7885,3829,367,1,179.66,179.66
7886,3830,325,1,109.58,109.58
7887,3831,421,2,135.34,270.68
7888,3832,467,3,62.21,186.63
7889,3832,470,1,30.5,30.5
7890,3832,471,1,57.92,57.92
7891,3832,468,1,46.38,46.38
7892,3833,466,3,329.94,989.82
7893,3833,464,2,90.71,181.42
7894,3833,461,1,198.8,198.8
7895,3834,524,2,187.28,374.56
7896,3834,521,1,125.9,125.9
7897,3835,913,1,63.36,63.36
7898,3836,835,1,230.64,230.64
7899,3837,778,1,222.02,222.02
7900,3837,776,1,159.23,159.23
7901,3837,777,2,179.75,359.5
7902,3838,344,2,116.64,233.28
7903,3839,274,1,233.46,233.46
7904,3840,185,3,99.42,298.26
7905,3841,180,1,316.01,316.01
7906,3842,167,2,54.36,108.72
7907,3842,162,1,126.83,126.83
7908,3843,906,2,124.75,249.5
7909,3843,905,1,59.7,59.7
7910,3844,7,1,296.55,296.55
7911,3844,8,1,134.56,134.56
7912,3844,11,1,309.63,309.63
7913,3845,597,1,58.26,58.26
7914,3845,598,1,76.19,76.19
7915,3845,594,2,104.28,208.56
7916,3846,774,2,100.58,201.16
7917,3847,625,1,85.74,85.74
7918,3847,623,2,244.43,488.86
7919,3847,624,1,177.03,177.03
7920,3848,473,2,41.78,83.56
7921,3848,475,1,107.29,107.29
7922,3848,474,1,63.06,63.06
7923,3849,415,3,109.88,329.64
7924,3850,162,1,126.83,126.83
7925,3850,166,2,68.12,136.24
7926,3850,163,3,325.54,976.62
7927,3851,425,1,109.48,109.48
7928,3851,426,2,61.58,123.16
7929,3851,424,2,225.14,450.28
7930,3852,436,1,210.06,210.06
7931,3853,486,1,229.05,229.05
7932,3853,481,1,58.04,58.04
7933,3853,482,3,120.13,360.39
7934,3854,389,1,115.29,115.29
7935,3854,387,2,116.82,233.64
7936,3854,392,1,69.99,69.99
7937,3855,745,1,79.47,79.47
7938,3855,744,1,337.01,337.01
7939,3855,746,1,163.45,163.45
7940,3856,21,1,130.12,130.12
7941,3856,17,2,156.37,312.74
7942,3856,22,1,117.19,117.19
7943,3857,896,1,98.16,98.16
7944,3857,893,1,230.49,230.49
7945,3858,382,3,396.46,1189.38
7946,3859,470,1,30.5,30.5
7947,3859,471,1,57.92,57.92
7948,3859,467,1,62.21,62.21
7949,3859,472,1,122.69,122.69
7950,3860,840,1,98.19,98.19
7951,3860,835,3,230.64,691.92
7952,3860,836,2,46.52,93.04
7953,3861,199,1,178.77,178.77
7954,3861,197,2,170.54,341.08
7955,3861,198,1,273.27,273.27
7956,3862,731,1,86.37,86.37
7957,3862,735,1,125.79,125.79
7958,3863,574,1,145.51,145.51
7959,3863,575,1,128.61,128.61
7960,3863,576,1,99.65,99.65
7961,3864,369,1,248.16,248.16
7962,3864,367,3,179.66,538.98
7963,3864,366,2,183.84,367.68
7964,3865,731,1,86.37,86.37
7965,3866,756,1,86.53,86.53
7966,3866,753,1,330.03,330.03
7967,3866,755,2,162.53,325.06
7968,3867,621,3,154.33,462.99
7969,3867,622,3,214.66,643.98
7970,3867,620,3,170.43,511.29
7971,3868,822,2,235.68,471.36
7972,3869,914,1,123.48,123.48
7973,3870,698,1,384.89,384.89
7974,3870,700,1,84.6,84.6
7975,3871,479,1,143.06,143.06
7976,3872,809,1,74.96,74.96
7977,3873,278,1,216.2,216.2
7978,3874,820,1,144.43,144.43
7979,3874,818,1,68.59,68.59
7980,3875,803,1,120.22,120.22
7981,3875,801,1,86.0,86.0
7982,3876,814,1,276.74,276.74
7983,3876,815,1,189.92,189.92
7984,3877,19,3,226.81,680.43
7985,3877,18,1,107.13,107.13
7986,3878,321,1,276.16,276.16
7987,3878,319,2,184.37,368.74
7988,3878,322,1,100.39,100.39
7989,3879,35,1,103.52,103.52
7990,3879,33,1,98.63,98.63
7991,3879,37,3,214.37,643.11
7992,3880,284,2,109.38,218.76
7993,3881,882,1,60.01,60.01
7994,3881,883,1,115.01,115.01
7995,3882,347,1,117.02,117.02
7996,3882,346,2,116.12,232.24
7997,3883,369,1,248.16,248.16
7998,3883,366,1,183.84,183.84
7999,3884,352,1,249.87,249.87
8000,3884,350,1,92.36,92.36
8001,3884,351,1,147.39,147.39
8002,3885,48,1,101.54,101.54
8003,3886,95,1,182.29,182.29
8004,3887,744,1,337.01,337.01
8005,3887,745,2,79.47,158.94
8006,3887,746,3,163.45,490.35
8007,3888,626,1,179.18,179.18
8008,3888,627,1,96.1,96.1
8009,3888,628,2,163.08,326.16
8010,3889,114,1,290.96,290.96
8011,3890,728,2,160.97,321.94
8012,3891,888,1,407.48,407.48
8013,3892,842,1,230.27,230.27
8014,3892,841,2,82.37,164.74
8015,3893,188,2,64.04,128.08
8016,3893,191,2,69.35,138.7
8017,3894,142,2,147.56,295.12
8018,3894,141,2,121.06,242.12
8019,3894,140,2,141.31,282.62
8020,3895,561,2,126.11,252.22
8021,3895,563,1,67.16,67.16
8022,3895,562,2,45.02,90.04
8023,3896,477,1,91.39,91.39
8024,3896,479,1,143.06,143.06
8025,3897,665,1,151.0,151.0
8026,3897,663,1,217.11,217.11
8027,3897,664,1,140.73,140.73
8028,3898,464,2,90.71,181.42
8029,3899,769,1,264.24,264.24
8030,3899,767,1,170.04,170.04
8031,3899,765,1,180.0,180.0
8032,3900,67,1,128.63,128.63
8033,3900,66,2,37.94,75.88
8034,3900,68,2,116.41,232.82
8035,3901,273,1,205.02,205.02
8036,3901,271,1,256.17,256.17
8037,3901,270,3,95.07,285.21
8038,3902,417,1,61.18,61.18
8039,3903,310,1,145.13,145.13
8040,3904,631,3,139.57,418.71
8041,3904,629,2,98.28,196.56
8042,3905,344,1,116.64,116.64
8043,3905,343,1,126.85,126.85
8044,3905,345,3,154.26,462.78
8045,3906,129,3,318.78,956.34
8046,3906,128,2,43.37,86.74
8047,3907,668,3,229.57,688.71
8048,3907,669,3,55.29,165.87
8049,3908,151,1,139.57,139.57
8050,3908,152,1,148.72,148.72
8051,3908,150,3,270.56,811.68
8052,3908,149,3,180.91,542.73
8053,3909,37,2,214.37,428.74
8054,3909,35,2,103.52,207.04
8055,3910,280,3,188.04,564.12
8056,3911,295,1,131.67,131.67
8057,3911,294,1,166.44,166.44
8058,3911,297,2,211.98,423.96
8059,3911,296,1,148.22,148.22
8060,3912,413,1,85.59,85.59
8061,3912,410,1,106.4,106.4
8062,3913,211,2,280.44,560.88
8063,3914,665,1,151.0,151.0
8064,3914,664,1,140.73,140.73
8065,3915,100,1,224.84,224.84
8066,3916,898,1,73.29,73.29
8067,3916,899,2,31.93,63.86
8068,3917,57,1,46.55,46.55
8069,3917,54,2,120.02,240.04
8070,3918,622,1,214.66,214.66
8071,3918,620,1,170.43,170.43
8072,3919,809,2,74.96,149.92
8073,3920,557,1,337.17,337.17
8074,3920,559,2,261.72,523.44
8075,3920,558,3,103.39,310.17
8076,3921,711,1,314.05,314.05
8077,3921,710,3,274.05,822.15
8078,3921,714,1,54.27,54.27
8079,3921,713,2,68.16,136.32
8080,3922,550,1,118.88,118.88
8081,3922,548,2,34.99,69.98
8082,3922,551,2,74.52,149.04
8083,3923,621,1,154.33,154.33
8084,3923,620,1,170.43,170.43
8085,3924,449,1,190.04,190.04
8086,3925,313,1,105.57,105.57
8087,3925,312,1,181.75,181.75
8088,3925,310,2,145.13,290.26
8089,3926,384,1,265.69,265.69
8090,3927,207,3,85.74,257.22
8091,3927,206,2,216.9,433.8
8092,3928,8,2,134.56,269.12
8093,3928,7,1,296.55,296.55
8094,3928,9,2,242.99,485.98
8095,3929,206,1,216.9,216.9
8096,3929,208,1,41.46,41.46
8097,3930,588,1,358.82,358.82
8098,3931,837,2,294.06,588.12
8099,3931,839,1,97.01,97.01
8100,3931,835,3,230.64,691.92
8101,3931,838,1,294.54,294.54
8102,3932,621,1,154.33,154.33
8103,3932,622,2,214.66,429.32
8104,3933,169,2,364.75,729.5
8105,3933,171,2,142.09,284.18
8106,3934,315,1,57.91,57.91
8107,3934,314,1,137.39,137.39
8108,3935,350,1,92.36,92.36
8109,3935,352,1,249.87,249.87
8110,3936,332,2,63.15,126.3
8111,3936,335,1,135.34,135.34
8112,3936,334,2,193.44,386.88
8113,3936,336,1,321.97,321.97
8114,3937,863,1,215.82,215.82
8115,3938,225,1,211.65,211.65
8116,3938,223,1,189.77,189.77
8117,3938,224,1,176.29,176.29
8118,3939,112,1,181.77,181.77
8119,3940,214,2,69.93,139.86
8120,3940,213,1,59.87,59.87
8121,3941,428,1,184.06,184.06
8122,3941,429,2,180.39,360.78
8123,3941,431,1,260.09,260.09
8124,3942,310,1,145.13,145.13
8125,3942,308,2,211.24,422.48
8126,3943,665,2,151.0,302.0
8127,3943,664,1,140.73,140.73
8128,3943,663,3,217.11,651.33
8129,3944,11,1,309.63,309.63
8130,3945,648,1,79.5,79.5
8131,3945,649,1,43.02,43.02
8132,3945,650,2,66.55,133.1
8133,3946,839,1,97.01,97.01
8134,3946,838,1,294.54,294.54
8135,3947,911,1,35.43,35.43
8136,3947,914,2,123.48,246.96
8137,3948,130,3,191.13,573.39
8138,3949,32,1,292.12,292.12
8139,3949,27,1,51.5,51.5
8140,3950,714,1,54.27,54.27
8141,3950,709,1,218.31,218.31
8142,3950,713,2,68.16,136.32
8143,3951,747,2,67.37,134.74
8144,3951,749,1,76.43,76.43
8145,3952,326,1,96.24,96.24
8146,3952,325,2,109.58,219.16
8147,3953,765,1,180.0,180.0
8148,3954,729,1,144.59,144.59
8149,3954,728,1,160.97,160.97
8150,3954,730,2,225.87,451.74
8151,3955,539,1,291.38,291.38
8152,3955,540,1,195.02,195.02
8153,3956,64,1,220.68,220.68
8154,3956,61,1,235.67,235.67
8155,3956,60,1,146.6,146.6
8156,3957,159,1,133.67,133.67
8157,3957,161,1,80.29,80.29
8158,3957,160,1,51.25,51.25
8159,3958,151,2,139.57,279.14
8160,3959,273,1,205.02,205.02
8161,3960,881,1,77.18,77.18
8162,3961,576,2,99.65,199.3
8163,3961,573,3,152.85,458.55
8164,3962,903,1,65.19,65.19
8165,3963,683,1,78.01,78.01
8166,3963,681,1,61.45,61.45
8167,3963,685,1,105.81,105.81
8168,3964,185,2,99.42,198.84
8169,3964,186,1,54.5,54.5
8170,3965,75,3,110.03,330.09
8171,3966,889,1,93.72,93.72
8172,3966,887,3,227.71,683.13
8173,3967,864,1,212.39,212.39
8174,3967,862,1,132.12,132.12
8175,3968,782,1,260.31,260.31
8176,3968,780,2,172.06,344.12
8177,3969,774,1,100.58,100.58
8178,3969,773,1,196.81,196.81
8179,3970,873,1,266.32,266.32
8180,3970,871,1,91.78,91.78
8181,3970,874,1,332.73,332.73
8182,3971,285,1,123.11,123.11
8183,3972,509,1,99.32,99.32
8184,3973,164,1,250.1,250.1
8185,3973,163,1,325.54,325.54
8186,3973,167,1,54.36,54.36
8187,3973,165,1,188.08,188.08
8188,3974,824,1,175.76,175.76
8189,3975,359,1,127.52,127.52
8190,3976,114,2,290.96,581.92
8191,3977,726,2,144.41,288.82
8192,3978,794,1,373.23,373.23
8193,3978,795,1,165.02,165.02
8194,3978,791,1,260.78,260.78
8195,3979,741,1,168.2,168.2
8196,3979,743,1,347.36,347.36
8197,3980,369,2,248.16,496.32
8198,3980,367,1,179.66,179.66
8199,3980,368,1,205.81,205.81
8200,3981,566,1,153.55,153.55
8201,3981,565,3,97.34,292.02
8202,3982,142,1,147.56,147.56
8203,3983,316,1,360.72,360.72
8204,3983,315,1,57.91,57.91
8205,3984,131,1,118.07,118.07
8206,3984,132,2,72.12,144.24
8207,3985,873,1,266.32,266.32
8208,3986,194,2,91.51,183.02
8209,3986,192,1,351.86,351.86
8210,3986,193,1,208.03,208.03
8211,3986,195,1,55.4,55.4
8212,3987,604,1,111.75,111.75
8213,3987,607,1,160.8,160.8
8214,3988,265,1,259.7,259.7
8215,3989,885,1,156.5,156.5
8216,3989,886,2,181.12,362.24
8217,3989,889,1,93.72,93.72
8218,3990,3,1,392.84,392.84
8219,3990,2,1,91.89,91.89
8220,3990,6,1,98.16,98.16
8221,3991,294,2,166.44,332.88
8222,3991,296,1,148.22,148.22
8223,3991,295,1,131.67,131.67
8224,3992,567,1,130.79,130.79
8225,3992,568,1,251.47,251.47
8226,3992,569,3,176.13,528.39
8227,3992,566,1,153.55,153.55
8228,3993,413,1,85.59,85.59
8229,3993,410,2,106.4,212.8
8230,3993,412,1,130.07,130.07
8231,3994,574,1,145.51,145.51
8232,3995,604,2,111.75,223.5
8233,3996,833,2,298.32,596.64
8234,3997,514,1,42.45,42.45
8235,3997,512,3,286.08,858.24
8236,3998,594,2,104.28,208.56
8237,3998,595,2,44.88,89.76
8238,3998,598,2,76.19,152.38
8239,3999,243,1,126.9,126.9
8240,4000,666,1,98.37,98.37
8241,4001,29,1,107.67,107.67
8242,4002,718,1,120.94,120.94
8243,4002,717,1,317.43,317.43
8244,4002,715,1,204.46,204.46
8245,4003,356,1,69.56,69.56
8246,4003,354,1,123.31,123.31
8247,4003,353,1,56.31,56.31
8248,4003,355,1,119.82,119.82
8249,4004,575,3,128.61,385.83
8250,4005,4,2,249.43,498.86
8251,4006,280,3,188.04,564.12
8252,4006,281,1,255.07,255.07
8253,4007,272,1,403.57,403.57
8254,4007,271,1,256.17,256.17
8255,4007,273,3,205.02,615.06
8256,4008,105,1,153.67,153.67
8257,4008,107,1,173.01,173.01
8258,4009,158,1,76.29,76.29
8259,4009,161,2,80.29,160.58
8260,4010,803,1,120.22,120.22
8261,4010,802,1,50.3,50.3
8262,4011,285,1,123.11,123.11
8263,4012,203,1,190.86,190.86
8264,4012,201,1,271.07,271.07
8265,4013,561,3,126.11,378.33
8266,4014,343,1,126.85,126.85
8267,4014,344,1,116.64,116.64
8268,4015,403,2,217.91,435.82
8269,4016,409,1,245.84,245.84
8270,4016,408,1,299.49,299.49
8271,4017,612,1,83.64,83.64
8272,4018,90,1,88.08,88.08
8273,4019,868,1,204.17,204.17
8274,4019,866,2,340.16,680.32
8275,4020,294,2,166.44,332.88
8276,4021,624,2,177.03,354.06
8277,4022,725,1,187.51,187.51
8278,4023,820,1,144.43,144.43
8279,4023,818,2,68.59,137.18
8280,4024,883,1,115.01,115.01
8281,4024,884,1,73.48,73.48
8282,4025,293,1,202.09,202.09
8283,4025,291,1,165.84,165.84
8284,4025,288,3,135.19,405.57
8285,4025,289,1,97.17,97.17
8286,4026,122,3,122.5,367.5
8287,4026,125,1,83.41,83.41
8288,4027,542,1,196.8,196.8
8289,4027,547,1,377.7,377.7
8290,4027,546,1,245.36,245.36
8291,4028,782,1,260.31,260.31
8292,4028,781,2,161.67,323.34
8293,4028,779,3,108.26,324.78
8294,4029,906,1,124.75,124.75
8295,4030,15,3,144.51,433.53
8296,4030,16,2,166.18,332.36
8297,4030,13,1,244.95,244.95
8298,4031,162,1,126.83,126.83
8299,4031,164,1,250.1,250.1
8300,4032,570,3,310.29,930.87
8301,4032,571,2,235.2,470.4
8302,4032,572,1,218.69,218.69
8303,4033,540,2,195.02,390.04
8304,4034,453,1,227.24,227.24
8305,4034,451,1,98.3,98.3
8306,4035,457,1,281.05,281.05
8307,4036,376,1,144.5,144.5
8308,4037,129,1,318.78,318.78
8309,4038,663,2,217.11,434.22
8310,4038,665,2,151.0,302.0
8311,4039,204,2,77.57,155.14
8312,4040,292,1,136.06,136.06
8313,4041,697,1,89.58,89.58
8314,4042,116,2,107.07,214.14
8315,4043,533,2,135.37,270.74
8316,4043,531,1,250.29,250.29
8317,4044,543,2,88.75,177.5
8318,4044,545,1,166.55,166.55
8319,4044,542,1,196.8,196.8
8320,4045,837,3,294.06,882.18
8321,4045,836,1,46.52,46.52
8322,4046,10,1,199.96,199.96
8323,4046,12,2,155.01,310.02
8324,4047,265,1,259.7,259.7
8325,4047,269,3,181.62,544.86
8326,4048,909,3,263.28,789.84
8327,4048,908,3,178.43,535.29
8328,4048,910,1,164.86,164.86
8329,4049,884,2,73.48,146.96
8330,4050,797,1,90.2,90.2
8331,4050,796,1,81.74,81.74
8332,4050,799,1,121.08,121.08
8333,4051,620,1,170.43,170.43
8334,4052,494,2,269.46,538.92
8335,4053,615,1,130.07,130.07
8336,4054,578,1,204.17,204.17
8337,4055,461,1,198.8,198.8
8338,4055,462,2,172.94,345.88
8339,4056,419,1,83.65,83.65
8340,4056,421,1,135.34,135.34
8341,4056,420,1,52.12,52.12
8342,4057,154,1,140.21,140.21
8343,4057,156,1,375.8,375.8
8344,4057,155,1,224.21,224.21
8345,4058,845,1,303.39,303.39
8346,4058,846,1,339.82,339.82
8347,4058,847,1,247.63,247.63
8348,4059,331,2,35.68,71.36
8349,4060,128,1,43.37,43.37
8350,4060,130,1,191.13,191.13
8351,4060,127,1,317.07,317.07
8352,4061,224,1,176.29,176.29
8353,4061,223,1,189.77,189.77
8354,4062,385,1,109.34,109.34
8355,4063,892,3,310.16,930.48
8356,4063,891,1,192.28,192.28
8357,4064,577,1,158.0,158.0
8358,4064,579,1,131.18,131.18
8359,4064,578,1,204.17,204.17
8360,4065,798,1,68.78,68.78
8361,4066,301,1,238.78,238.78
8362,4066,300,2,165.37,330.74
8363,4067,703,1,90.15,90.15
8364,4068,573,1,152.85,152.85
8365,4068,576,1,99.65,99.65
8366,4068,575,1,128.61,128.61
8367,4069,67,2,128.63,257.26
8368,4069,68,1,116.41,116.41
8369,4070,433,1,164.14,164.14
8370,4071,363,2,60.73,121.46
8371,4072,904,1,95.22,95.22
8372,4072,903,3,65.19,195.57
8373,4073,624,1,177.03,177.03
8374,4073,623,3,244.43,733.29
8375,4074,847,1,247.63,247.63
8376,4074,846,1,339.82,339.82
8377,4074,845,2,303.39,606.78
8378,4075,877,1,60.41,60.41
8379,4075,875,2,341.41,682.82
8380,4075,879,1,202.67,202.67
8381,4076,467,1,62.21,62.21
8382,4077,389,2,115.29,230.58
8383,4078,151,2,139.57,279.14
8384,4078,153,2,234.19,468.38
8385,4078,148,1,180.17,180.17
8386,4079,761,3,52.47,157.41
8387,4079,764,1,62.58,62.58
8388,4080,908,2,178.43,356.86
8389,4080,910,2,164.86,329.72
8390,4081,446,1,366.18,366.18
8391,4081,447,3,68.66,205.98
8392,4081,445,2,55.52,111.04
8393,4081,448,1,113.63,113.63
8394,4082,840,1,98.19,98.19
8395,4083,58,2,126.59,253.18
8396,4084,38,1,212.74,212.74
8397,4085,148,1,180.17,180.17
8398,4085,151,3,139.57,418.71
8399,4086,828,1,343.91,343.91
8400,4087,684,1,62.02,62.02
8401,4087,682,1,111.39,111.39
8402,4088,210,1,56.05,56.05
8403,4088,209,1,188.85,188.85
8404,4089,160,1,51.25,51.25
8405,4090,43,1,110.66,110.66
8406,4090,45,1,233.46,233.46
8407,4090,42,2,59.16,118.32
8408,4091,877,2,60.41,120.82
8409,4091,875,1,341.41,341.41
8410,4091,879,1,202.67,202.67
8411,4092,586,1,102.63,102.63
8412,4092,589,1,99.63,99.63
8413,4093,19,1,226.81,226.81
8414,4093,17,2,156.37,312.74
8415,4093,22,1,117.19,117.19
8416,4094,221,1,236.95,236.95
8417,4094,220,1,248.16,248.16
8418,4094,222,2,277.91,555.82
8419,4095,586,1,102.63,102.63
8420,4096,49,1,114.57,114.57
8421,4097,817,2,191.49,382.98
8422,4097,814,2,276.74,553.48
8423,4098,723,2,212.91,425.82
8424,4099,387,1,116.82,116.82
8425,4100,891,2,192.28,384.56
8426,4100,892,1,310.16,310.16
8427,4101,197,1,170.54,170.54
8428,4101,198,3,273.27,819.81
8429,4102,408,2,299.49,598.98
8430,4102,409,1,245.84,245.84
8431,4103,89,1,390.22,390.22
8432,4103,88,1,153.47,153.47
8433,4104,782,1,260.31,260.31
8434,4104,781,2,161.67,323.34
8435,4105,25,1,68.47,68.47
8436,4106,603,1,312.66,312.66
8437,4107,857,1,167.57,167.57
8438,4108,679,1,93.55,93.55
8439,4109,737,3,223.47,670.41
8440,4110,273,1,205.02,205.02
8441,4110,270,3,95.07,285.21
8442,4110,271,2,256.17,512.34
8443,4111,641,1,273.99,273.99
8444,4112,360,2,352.28,704.56
8445,4113,507,3,168.67,506.01
8446,4113,506,1,175.23,175.23
8447,4114,49,1,114.57,114.57
8448,4115,200,2,300.13,600.26
8449,4116,801,1,86.0,86.0
8450,4116,802,3,50.3,150.9
8451,4116,803,1,120.22,120.22
8452,4117,188,2,64.04,128.08
8453,4117,191,1,69.35,69.35
8454,4117,190,1,58.28,58.28
8455,4118,417,1,61.18,61.18
8456,4118,414,2,114.05,228.1
8457,4119,63,1,155.08,155.08
8458,4120,522,1,212.36,212.36
8459,4121,524,3,187.28,561.84
8460,4121,522,2,212.36,424.72
8461,4121,523,1,212.93,212.93
8462,4122,710,1,274.05,274.05
8463,4123,408,1,299.49,299.49
8464,4124,411,3,86.96,260.88
8465,4125,454,1,107.6,107.6
8466,4126,314,1,137.39,137.39
8467,4126,316,1,360.72,360.72
8468,4127,884,1,73.48,73.48
8469,4128,404,1,97.37,97.37
8470,4128,402,1,83.91,83.91
8471,4128,403,1,217.91,217.91
8472,4128,405,1,398.51,398.51
8473,4129,404,1,97.37,97.37
8474,4129,403,1,217.91,217.91
8475,4129,402,1,83.91,83.91
8476,4129,405,1,398.51,398.51
8477,4130,416,3,46.45,139.35
8478,4130,414,1,114.05,114.05
8479,4130,415,1,109.88,109.88
8480,4131,89,1,390.22,390.22
8481,4131,90,1,88.08,88.08
8482,4132,379,1,248.51,248.51
8483,4132,378,1,196.19,196.19
8484,4133,200,1,300.13,300.13
8485,4133,199,1,178.77,178.77
8486,4133,197,1,170.54,170.54
8487,4134,849,1,211.18,211.18
8488,4134,850,1,349.22,349.22
8489,4135,535,2,176.96,353.92
8490,4135,536,1,187.9,187.9
8491,4135,537,3,323.04,969.12
8492,4136,500,1,140.7,140.7
8493,4136,498,1,297.63,297.63
8494,4137,788,1,235.44,235.44
8495,4138,276,1,236.14,236.14
8496,4138,274,1,233.46,233.46
8497,4138,277,1,149.98,149.98
8498,4139,726,1,144.41,144.41
8499,4139,725,1,187.51,187.51
8500,4139,730,1,225.87,225.87
8501,4140,834,2,181.47,362.94
8502,4140,831,1,186.31,186.31
8503,4140,832,1,352.61,352.61
8504,4141,559,2,261.72,523.44
8505,4141,560,1,188.98,188.98
8506,4141,557,2,337.17,674.34
8507,4142,855,1,213.85,213.85
8508,4142,851,2,189.87,379.74
8509,4142,852,2,247.36,494.72
8510,4143,894,1,364.88,364.88
8511,4144,309,2,170.6,341.2
8512,4145,833,3,298.32,894.96
8513,4145,831,1,186.31,186.31
8514,4145,834,1,181.47,181.47
8515,4146,24,3,109.15,327.45
8516,4146,26,1,265.72,265.72
8517,4147,537,2,323.04,646.08
8518,4148,49,2,114.57,229.14
8519,4148,48,1,101.54,101.54
8520,4148,47,1,144.62,144.62
8521,4149,108,1,188.74,188.74
8522,4149,111,2,115.48,230.96
8523,4149,110,2,248.8,497.6
8524,4149,112,1,181.77,181.77
8525,4150,902,1,109.42,109.42
8526,4151,90,1,88.08,88.08
8527,4151,91,1,168.16,168.16
8528,4152,715,1,204.46,204.46
8529,4152,718,2,120.94,241.88
8530,4152,717,1,317.43,317.43
8531,4153,158,2,76.29,152.58
8532,4154,586,1,102.63,102.63
8533,4154,587,1,237.66,237.66
8534,4155,423,1,328.13,328.13
8535,4155,426,1,61.58,61.58
8536,4156,383,1,155.38,155.38
8537,4157,312,3,181.75,545.25
8538,4157,311,2,306.46,612.92
8539,4157,313,2,105.57,211.14
8540,4158,105,2,153.67,307.34
8541,4158,106,2,252.4,504.8
8542,4158,103,3,119.78,359.34
8543,4159,105,1,153.67,153.67
8544,4159,106,3,252.4,757.2
8545,4159,107,2,173.01,346.02
8546,4160,611,3,56.78,170.34
8547,4161,534,3,167.74,503.22
8548,4162,398,2,173.84,347.68
8549,4163,145,1,47.6,47.6
8550,4163,146,1,75.58,75.58
8551,4163,144,1,377.17,377.17
8552,4164,410,1,106.4,106.4
8553,4164,411,1,86.96,86.96
8554,4164,412,2,130.07,260.14
8555,4164,413,2,85.59,171.18
8556,4165,267,1,138.54,138.54
8557,4166,102,1,220.12,220.12
8558,4167,324,1,60.21,60.21
8559,4168,817,2,191.49,382.98
